"Graea Hypue BX-P c7-25",-869.59375,-458.5,13360.65625
"Graea Hypue KS-S d4-33",-845.9375,-621.03125,13450
"Graea Hypue SP-L c9-37",-841.0625,-619.8125,13451
"Graea Hypue ME-M c9-70",-837.09375,-475.75,13425.875
"Graea Hypue CG-W d2-64",-800.375,-619.71875,13281.78125
"Graea Hypue OP-H b13-1",-862.28125,-644.4375,13298.125
"Graea Hypue FM-U d3-165",-938.875,-599.875,13343.9375
"Graea Hypue FU-F b15-14",-834.40625,-455.71875,13343.9375
"Graea Hypue LZ-G b14-2",-758.46875,-505.65625,13320.5625
"Graea Hypue YP-W d2-211",-849.1875,-461.40625,13322.78125
"Graea Hypue MJ-J b12-2",-810.1875,-633.3125,13288.25
"Graea Hypue UM-C b16-1",-932.625,-616.71875,13360.6875
"Graea Hypue DP-F b15-14",-907.09375,-479.375,13340.3125
"Graea Hypue DW-U d3-17",-749.90625,-503,13364.4375
"Graea Hypue MU-Y b17-9",-778.34375,-635.40625,13409.0625
"Graea Hypue HM-U d3-88",-748.46875,-617,13365.3125
"Graea Hypue JQ-U b20-5",-839.5,-515.03125,13459.4375
"Graea Hypue ME-M c9-44",-852.8125,-472.25,13422.0625
"Graea Hypue DR-U d3-183",-943.40625,-527.625,13360.25
"Graea Hypue SK-G b14-4",-739.375,-583.90625,13331.59375
"Graea Hypue FM-U d3-13",-934.1875,-609.84375,13385.75
"Graea Hypue XN-Y b18-1",-841,-474.21875,13426.125
"Graea Hypue IX-S d4-72",-864.3125,-509.96875,13454.1875
"Graea Hypue HM-U d3-35",-780.34375,-651.1875,13358.6875
"Graea Hypue WV-J c10-38",-849.1875,-595.6875,13464.28125
"Graea Hypue CG-W d2-98",-865,-604.6875,13265.21875
"Graea Hypue VQ-N b10-9",-825.53125,-551.25,13254.5625
"Graea Hypue YB-D b16-13",-732.96875,-546.09375,13367.125
"Graea Hypue IX-S d4-36",-825.84375,-523.96875,13463.125
"Graea Hypue CS-P c7-18",-920.3125,-487.65625,13373.09375
"Graea Hypue BW-U d3-132",-900.53125,-474,13335.28125
"Graea Hypue BC-E b15-2",-754.1875,-627.28125,13354.09375
"Graea Hypue DW-U d3-73",-770.875,-479.8125,13382.625
"Graea Hypue JS-S d4-132",-901.71875,-621.25,13429.53125
"Graea Hypue YP-W d2-50",-849.1875,-499.46875,13271.875
"Graea Hypue RK-H b13-2",-838.65625,-652.0625,13300.78125
"Graea Hypue GC-T d4-30",-851.25,-476.46875,13430.4375
"Graea Hypue FM-U d3-1",-889.59375,-658.125,13347.375
"Graea Hypue VW-B b17-14",-757.59375,-497.75,13394.90625
"Graea Hypue TZ-M c8-16",-821.34375,-666.25,13386.28125
"Graea Hypue XH-C b16-8",-917.03125,-639.71875,13367.03125
"Graea Hypue SR-C b16-1",-944.25,-597.34375,13355.84375
"Graea Hypue FY-B b16-10",-826.625,-669.78125,13370.96875
"Graea Hypue NT-N c8-10",-744.4375,-515.71875,13389.59375
"Graea Hypue BW-U d3-114",-898.03125,-471.21875,13335.09375
"Graea Hypue JS-S d4-112",-904.375,-600.78125,13442.40625
"Graea Hypue YA-T c5-48",-859.1875,-510,13266.0625
"Graea Hypue QG-V b19-3",-852.625,-628.125,13448.53125
"Graea Hypue XP-W d2-263",-876.28125,-462.34375,13328.125
"Graea Hypue RG-V b19-11",-838.625,-625.84375,13451.21875
"Graea Hypue RH-A b18-15",-882.28125,-467.25,13402.375
"Graea Hypue RJ-N c8-36",-744.15625,-607.15625,13389.59375
"Graea Hypue LA-E b16-7",-804.78125,-456.8125,13367.90625
"Graea Hypue CG-W d2-69",-858.28125,-620.96875,13270.46875
"Graea Hypue IX-S d4-140",-812.03125,-567.65625,13468.46875
"Graea Hypue UP-L c9-16",-782.9375,-615.0625,13439.65625
"Graea Hypue IH-U d3-80",-858.46875,-670.3125,13353.53125
"Graea Hypue IX-S d4-83",-804.65625,-514.1875,13455.78125
"Graea Hypue KS-S d4-23",-823.21875,-642.40625,13435.5625
"Graea Hypue UK-L c9-46",-841.53125,-634.5625,13445.34375
"Graea Hypue SW-T b20-10",-823.09375,-595.28125,13466.1875
"Graea Hypue JX-S d4-29",-748.46875,-562.8125,13424.1875
"Graea Hypue CR-U d3-148",-950.0625,-565.5625,13341.4375
"Graea Hypue LE-M c9-50",-886.3125,-477.3125,13419.3125
"Graea Hypue FM-U d3-159",-935.0625,-604.15625,13402.71875
"Graea Hypue DW-U d3-137",-762.53125,-483,13376.84375
"Graea Hypue XV-J c10-17",-810.28125,-608,13458.5625
"Graea Hypue FI-P c7-22",-952.375,-561.5625,13359.75
"Graea Hypue UK-L c9-23",-839.875,-649.5,13430.46875
"Graea Hypue JX-S d4-256",-752.25,-522.25,13418.3125
"Graea Hypue CG-W d2-90",-847.25,-623.125,13268.8125
"Graea Hypue LE-M c9-64",-871.21875,-480.96875,13433.71875
"Graea Hypue QG-V b19-1",-851.03125,-636.8125,13443.90625
"Graea Hypue KS-S d4-181",-845.90625,-626.25,13452.96875
"Graea Hypue RK-H b13-9",-826.65625,-655.15625,13302.28125
"Graea Hypue IH-U d3-4",-849.75,-665.59375,13402.34375
"Graea Hypue HX-S d4-5",-912.25,-509.9375,13431.75
"Graea Hypue SW-T b20-7",-823.625,-601.15625,13465.5
"Graea Hypue AH-R c6-17",-939.25,-514.1875,13334.875
"Graea Hypue HM-U d3-40",-756.5,-634.8125,13374.0625
"Graea Hypue IS-Q c6-32",-843.875,-653.65625,13297.78125
"Graea Hypue KN-Q c6-34",-835.90625,-666.1875,13321.09375
"Graea Hypue RM-A b18-4",-828.9375,-455.46875,13399.34375
"Graea Hypue IH-U d3-135",-811.8125,-667.40625,13386.40625
"Graea Hypue RP-L c9-55",-895.75,-616.25,13443.5625
"Graea Hypue UL-D b16-6",-736.3125,-518.3125,13368.1875
"Graea Hypue TW-T b20-3",-804.96875,-603.4375,13460.375
"Graea Hypue LP-Y b17-4",-829.4375,-663.1875,13409.40625
"Graea Hypue CG-W d2-193",-803.6875,-615.8125,13269.5625
"Graea Hypue JN-P c7-33",-744.15625,-507.15625,13335.40625
"Graea Hypue PM-B b17-11",-950.6875,-542.125,13383.3125
"Graea Hypue CG-W d2-39",-818.90625,-608.6875,13260.71875
"Graea Hypue EB-W d2-47",-825.6875,-666.78125,13322.0625
"Graea Hypue HX-S d4-26",-933.75,-541.3125,13424.5625
"Graea Hypue JX-S d4-119",-741.46875,-561.84375,13418.03125
"Graea Hypue OU-L c9-52",-908.46875,-547.59375,13452.59375
"Graea Hypue SG-V b19-0",-820.6875,-642.6875,13439.15625
"Graea Hypue OY-O c7-38",-764.09375,-645.46875,13354.09375
"Graea Hypue UK-L c9-5",-829.78125,-648.78125,13434.3125
"Graea Hypue CG-W d2-130",-809.71875,-618.34375,13267.75
"Graea Hypue YP-W d2-203",-833.90625,-495.53125,13268.40625
"Graea Hypue ID-P c7-38",-944.9375,-608.625,13358.1875
"Graea Hypue KS-S d4-138",-863.9375,-639.90625,13442.03125
"Graea Hypue OG-C b17-18",-815.46875,-450.96875,13382.09375
"Graea Hypue IS-Q c6-31",-845.25,-655.71875,13296.8125
"Graea Hypue HM-U d3-193",-772.75,-653.5,13369.46875
"Graea Hypue IS-Q c6-37",-840.09375,-659.90625,13303.0625
"Graea Hypue KS-S d4-45",-796.1875,-617.71875,13451.84375
"Graea Hypue HX-S d4-72",-888.8125,-562.8125,13466.5625
"Graea Hypue HM-U d3-49",-764.15625,-643.6875,13336.46875
"Graea Hypue CI-B b17-4",-728.3125,-563.875,13387.90625
"Graea Hypue SF-K c10-29",-859.84375,-506,13461.40625
"Graea Hypue FM-U d3-121",-941.15625,-605.78125,13397
"Graea Hypue FM-U d3-184",-935.03125,-627.1875,13353.34375
"Graea Hypue KY-O c7-8",-931.59375,-631.75,13371.15625
"Graea Hypue HM-U d3-174",-767.4375,-648.46875,13342.84375
"Graea Hypue WW-K b12-0",-821.28125,-482.8125,13279.15625
"Graea Hypue GC-T d4-1",-852.65625,-469.28125,13430.8125
"Graea Hypue YP-W d2-243",-838.125,-496.15625,13266.28125
"Graea Hypue CG-W d2-48",-793.9375,-602.40625,13264.375
"Graea Hypue HM-U d3-86",-740.84375,-615.3125,13339.75
"Graea Hypue KY-N c8-40",-761.96875,-479.125,13383.5625
"Graea Hypue DW-U d3-219",-773.28125,-468.125,13347.34375
"Graea Hypue EM-S c5-38",-847,-648.6875,13286.03125
"Graea Hypue DW-U d3-152",-743.75,-504.125,13390.46875
"Graea Hypue KS-S d4-22",-806.09375,-631.53125,13447.53125
"Graea Hypue CC-R c6-41",-938.34375,-560.84375,13298.875
"Graea Hypue QM-A b18-21",-848.9375,-453.125,13403.90625
"Graea Hypue KS-S d4-222",-824.625,-600.46875,13470.0625
"Graea Hypue HX-S d4-49",-913.21875,-533.0625,13448.21875
"Graea Hypue RB-U b20-9",-796.84375,-574.84375,13468.78125
"Graea Hypue KU-X b18-14",-742.3125,-545.65625,13422.21875
"Graea Hypue IX-S d4-92",-805.3125,-524.03125,13466.46875
"Graea Hypue FP-G b14-14",-952.3125,-559.25,13328.21875
"Graea Hypue KS-S d4-51",-857.4375,-630.71875,13453.90625
"Graea Hypue YP-W d2-185",-849.34375,-492.25,13268.03125
"Graea Hypue QF-F b15-12",-736.15625,-514.125,13339.5
"Graea Hypue RL-V b19-13",-802.25,-621.3125,13454.25
"Graea Hypue LE-M c9-20",-877,-479.9375,13437.46875
"Graea Hypue KS-S d4-57",-838.375,-660.8125,13422.9375
"Graea Hypue OU-L c9-36",-932.71875,-583.875,13430.34375
"Graea Hypue PF-X b18-5",-755.125,-618.375,13417.5
"Graea Hypue BW-U d3-241",-891.84375,-457.71875,13341.75
"Graea Hypue YP-W d2-301",-836.5,-500.625,13261.5
"Graea Hypue GC-T d4-279",-864.90625,-465.15625,13424.59375
"Graea Hypue DG-W d2-189",-752.8125,-630.15625,13324.90625
"Graea Hypue TA-K c10-52",-886.125,-556.78125,13470.25
"Graea Hypue GS-P c7-56",-767.6875,-468.8125,13366.90625
"Graea Hypue IH-U d3-36",-840.875,-678.3125,13348.6875
"Graea Hypue HM-U d3-60",-764.6875,-643.0625,13400.15625
"Graea Hypue OT-O c7-2",-841.28125,-677.46875,13341.0625
"Graea Hypue JX-S d4-30",-757.375,-571.25,13445.09375
"Graea Hypue IX-S d4-273",-800.5625,-561.1875,13473.03125
"Graea Hypue FM-U d3-207",-906.9375,-655.4375,13335.375
"Graea Hypue GC-T d4-242",-842.875,-493.0625,13458.5625
"Graea Hypue NK-Y b17-8",-842.3125,-674.46875,13396
"Graea Hypue HD-O c8-73",-824.40625,-446.59375,13387.0625
"Graea Hypue PT-O c7-27",-822.21875,-678.1875,13359.28125
"Graea Hypue QK-K c10-18",-846.09375,-491.25,13457.375
"Graea Hypue IH-U d3-139",-853.03125,-677.3125,13382.34375
"Graea Hypue LS-S d4-147",-780.90625,-606.4375,13453.78125
"Graea Hypue TU-L c9-7",-735.1875,-555.71875,13415.96875
"Graea Hypue IH-U d3-136",-800.1875,-671,13381.46875
"Graea Hypue TR-T b20-5",-842.25,-623.21875,13463.34375
"Graea Hypue LE-M c9-16",-869.71875,-485.21875,13448.8125
"Graea Hypue UH-S b21-4",-814.03125,-574.65625,13477.15625
"Graea Hypue TB-C b17-18",-756.6875,-480.40625,13386.90625
"Graea Hypue CG-W d2-100",-855,-630.59375,13266
"Graea Hypue ZZ-Y e42",-825.90625,-555.21875,13243.65625
"Graea Hypue XF-T c5-20",-819.5625,-480.3125,13276.71875
"Graea Hypue IX-S d4-66",-818.75,-564.1875,13479
"Graea Hypue KS-S d4-219",-813.96875,-602.125,13470.625
"Graea Hypue MJ-N c8-10",-938.15625,-615.09375,13405.09375
"Graea Hypue VR-T b20-6",-804.28125,-621.96875,13458.1875
"Graea Hypue TA-K c10-11",-872.09375,-556.1875,13477.15625
"Graea Hypue JE-A b17-3",-835.65625,-680.09375,13375.625
"Graea Hypue GD-C b16-10",-773.78125,-659.90625,13373.84375
"Graea Hypue KS-S d4-97",-819.34375,-649.09375,13440.5
"Graea Hypue JO-N c8-4",-959.96875,-555.34375,13375.125
"Graea Hypue CR-U d3-83",-960.21875,-556.59375,13374.59375
"Graea Hypue EX-P c7-55",-769.1875,-464.84375,13351.78125
"Graea Hypue WE-Y d1-187",-810.15625,-559.65625,13245.375
"Graea Hypue QG-E b15-0",-943.15625,-619.875,13336.875
"Graea Hypue UW-T b20-7",-778.5,-587.8125,13462
"Graea Hypue KY-N c8-61",-756.78125,-479.4375,13392.125
"Graea Hypue DW-U d3-106",-764.375,-477.15625,13403.75
"Graea Hypue CR-U d3-92",-948.25,-525.40625,13404.5625
"Graea Hypue OK-F b15-9",-743.9375,-489.15625,13349.75
"Graea Hypue PO-N c8-24",-721.96875,-569.1875,13387.03125
"Graea Hypue HM-U d3-190",-776.65625,-663.9375,13348.9375
"Graea Hypue CR-U d3-128",-959.78125,-579.625,13344.03125
"Graea Hypue CG-W d2-176",-800.65625,-657.75,13299.15625
"Graea Hypue OG-V b19-9",-885.09375,-636.8125,13446.75
"Graea Hypue SB-V b19-8",-855.25,-647.65625,13447
"Graea Hypue CR-U d3-93",-961.5625,-574.4375,13375.84375
"Graea Hypue VR-T b20-12",-802.59375,-616.5,13464.1875
"Graea Hypue GI-C b16-11",-744.875,-637.6875,13364.21875
"Graea Hypue OU-L c9-14",-941.28125,-584.125,13428.6875
"Graea Hypue TK-L c9-44",-867.6875,-637.78125,13454.375
"Graea Hypue KE-A b17-10",-816.4375,-680.65625,13380.3125
"Graea Hypue HM-U d3-194",-773.5,-664.625,13360.96875
"Graea Hypue HM-U d3-125",-752.1875,-640.34375,13395.34375
"Graea Hypue LS-S d4-5",-748.21875,-600.75,13433.34375
"Graea Hypue PV-D b16-16",-749.90625,-477.5625,13365.8125
"Graea Hypue DI-B b17-4",-718.34375,-554.875,13377.71875
"Graea Hypue CY-Z b17-8",-729.5625,-519.03125,13395.96875
"Graea Hypue BW-U d3-203",-882.65625,-453.21875,13405.5
"Graea Hypue RA-X b18-2",-759.46875,-625.125,13429.96875
"Graea Hypue VC-S b21-8",-828.28125,-603.5625,13477.5
"Graea Hypue WE-Y d1-202",-824.40625,-505.28125,13252
"Graea Hypue ME-A b17-7",-781.71875,-667.65625,13387.0625
"Graea Hypue ZR-B b17-13",-724.1875,-522.03125,13381.9375
"Graea Hypue YK-U c4-6",-863.1875,-596.15625,13244.3125
"Graea Hypue HM-U d3-45",-761.59375,-654.09375,13387.375
"Graea Hypue RQ-W b18-6",-828.96875,-668.28125,13424.5625
"Graea Hypue XP-W d2-220",-878.0625,-481.4375,13273.3125
"Graea Hypue CR-U d3-57",-957.15625,-576.75,13405.125
"Graea Hypue SQ-M b11-11",-819.65625,-473.96875,13274.09375
"Graea Hypue HM-U d3-188",-732.65625,-623.96875,13375.0625
"Graea Hypue HM-U d3-79",-743.6875,-640.84375,13367.875
"Graea Hypue LS-S d4-153",-776.0625,-638.375,13437.0625
"Graea Hypue SZ-M c8-16",-840.34375,-685.65625,13379.71875
"Graea Hypue IH-U d3-82",-845.4375,-684.84375,13339
"Graea Hypue HH-U d3-59",-866.75,-682.125,13385.53125
"Graea Hypue OT-O c7-16",-831.25,-686.5625,13353.75
"Graea Hypue KS-S d4-72",-832.09375,-663.0625,13435.90625
"Graea Hypue JX-S d4-16",-753.28125,-565.375,13453.09375
"Graea Hypue CG-W d2-140",-811.34375,-653.84375,13280.9375
"Graea Hypue FM-U d3-104",-909.15625,-656.1875,13409.5625
"Graea Hypue BW-U d3-229",-880.5,-448.03125,13402.0625
"Graea Hypue CG-W d2-191",-860.59375,-655.90625,13280.25
"Graea Hypue KS-S d4-61",-833.53125,-603.875,13480.8125
"Graea Hypue CR-U d3-16",-965.125,-540.15625,13372.5625
"Graea Hypue CG-W d2-156",-785.875,-654.6875,13296.1875
"Graea Hypue KS-S d4-131",-831.5625,-592.78125,13484.1875
"Graea Hypue DW-U d3-67",-758.6875,-465.34375,13348.25
"Graea Hypue WM-T b20-0",-820.3125,-637.25,13461.34375
"Graea Hypue CR-U d3-97",-966.15625,-575.59375,13348.875
"Graea Hypue CG-W d2-165",-802.21875,-640.03125,13269.9375
"Graea Hypue RK-K c10-26",-813.71875,-483.09375,13458.4375
"Graea Hypue VA-K c10-24",-790.6875,-575.40625,13478.09375
"Graea Hypue CR-U d3-29",-964.875,-534.46875,13371.09375
"Graea Hypue YG-N b10-11",-859.0625,-604.53125,13243.28125
"Graea Hypue SK-L c9-4",-908.3125,-647.15625,13427.625
"Graea Hypue NU-Y b17-6",-753.03125,-640.125,13410.75
"Graea Hypue RV-W b18-2",-787.71875,-653.03125,13433.125
"Graea Hypue KS-S d4-36",-795.96875,-632.0625,13458.40625
"Graea Hypue LS-S d4-152",-779.59375,-637.40625,13444.4375
"Graea Hypue KS-S d4-163",-851.84375,-639.03125,13462.78125
"Graea Hypue FM-U d3-202",-934.375,-645.6875,13383.4375
"Graea Hypue VM-T b20-13",-844.59375,-641.3125,13461.65625
"Graea Hypue DW-U d3-199",-749.75,-470.75,13361.8125
"Graea Hypue IH-U d3-75",-848.15625,-684.375,13396.9375
"Graea Hypue YG-N b10-2",-861.84375,-598.03125,13240.65625
"Graea Hypue LS-S d4-156",-758.25,-640.71875,13420.1875
"Graea Hypue JX-S d4-187",-725.875,-549.53125,13418.78125
"Graea Hypue EB-W d2-34",-827.8125,-680.75,13315.90625
"Graea Hypue IH-U d3-41",-817.125,-679.71875,13406.46875
"Graea Hypue XP-W d2-14",-884.53125,-492.5,13261.8125
"Graea Hypue YQ-J c10-2",-855.78125,-636.3125,13465.84375
"Graea Hypue JN-P c7-34",-717.90625,-522.21875,13372.625
"Graea Hypue KS-S d4-196",-843.71875,-595.90625,13486.25
"Graea Hypue OK-X b18-8",-728.84375,-593.59375,13418.25
"Graea Hypue OW-C b16-10",-969.96875,-566.53125,13363.4375
"Graea Hypue UB-C b17-1",-738.59375,-483.09375,13377.5625
"Graea Hypue FM-U d3-15",-941.09375,-634.09375,13398.625
"Graea Hypue LS-S d4-180",-759,-637.375,13427.65625
"Graea Hypue JX-S d4-235",-779.15625,-572.9375,13475.90625
"Graea Hypue MP-X b18-1",-733.125,-584.34375,13431.625
"Graea Hypue LE-Z b17-2",-723.78125,-594.28125,13409.1875
"Graea Hypue QF-K c10-30",-908.21875,-527.65625,13468.4375
"Graea Hypue KS-S d4-37",-816.75,-652.5,13452.28125
"Graea Hypue HM-U d3-128",-753.1875,-657.09375,13377.71875
"Graea Hypue MP-F b15-2",-739.65625,-478.28125,13351.59375
"Graea Hypue KE-M c9-48",-909.09375,-483.625,13442.59375
"Graea Hypue LY-N c8-66",-730.1875,-493.8125,13384.625
"Graea Hypue BG-W d2-22",-939.875,-641.40625,13330.46875
"Graea Hypue PP-Y b17-4",-757.6875,-654.59375,13402.8125
"Graea Hypue JX-S d4-77",-761.8125,-553.09375,13466.78125
"Graea Hypue SA-K c10-60",-930.125,-577.75,13456.96875
"Graea Hypue KS-S d4-99",-820.15625,-651.875,13455.125
"Graea Hypue CG-W d2-180",-856.6875,-661.28125,13277.34375
"Graea Hypue YZ-X d1-75",-843.59375,-593,13233.75
"Graea Hypue DW-U d3-23",-747.03125,-470.4375,13339.25
"Graea Hypue YZ-X d1-11",-794.3125,-594.28125,13242.25
"Graea Hypue LY-N c8-17",-734.09375,-485.8125,13385.28125
"Graea Hypue UF-K c10-27",-762,-526.09375,13462.65625
"Graea Hypue VV-J c10-38",-891.25,-604.21875,13476.65625
"Graea Hypue LS-S d4-146",-782.3125,-618.25,13466.4375
"Graea Hypue LS-S d4-145",-724.3125,-588.3125,13419.625
"Graea Hypue FM-U d3-215",-934.4375,-654.03125,13375.84375
"Graea Hypue OR-A b18-3",-859.53125,-438.40625,13408.84375
"Graea Hypue LS-S d4-81",-760.8125,-641.09375,13431.65625
"Graea Hypue YM-T b20-11",-783.46875,-630.875,13459.5
"Graea Hypue OT-O c7-31",-847.09375,-694.0625,13358.4375
"Graea Hypue OE-M c9-65",-753.625,-485.125,13428
"Graea Hypue TU-L c9-33",-720.6875,-561.40625,13420.21875
"Graea Hypue FM-U d3-63",-932.90625,-654.125,13335.59375
"Graea Hypue WM-T b20-12",-815.4375,-642.125,13465.0625
"Graea Hypue HT-B b16-9",-844.96875,-694.3125,13372.375
"Graea Hypue CG-W d2-49",-831.9375,-645.5625,13258.28125
"Graea Hypue CR-U d3-25",-963.53125,-548.96875,13413.90625
"Graea Hypue XF-T c5-38",-809.5,-472.40625,13266.25
"Graea Hypue VV-J c10-36",-902.3125,-617.96875,13466.6875
"Graea Hypue XP-W d2-16",-881.71875,-473.375,13268.75
"Graea Hypue GC-T d4-192",-799.6875,-466.8125,13448.34375
"Graea Hypue DW-U d3-240",-735.28125,-479.09375,13378.40625
"Graea Hypue QP-P b9-1",-806.46875,-535.625,13234.15625
"Graea Hypue DW-U d3-132",-765.9375,-449.1875,13362.6875
"Graea Hypue YF-T c5-47",-759.78125,-485.09375,13285.625
"Graea Hypue AR-J c10-45",-780.4375,-634.125,13458.21875
"Graea Hypue BH-E b15-6",-719.40625,-616.65625,13339.75
"Graea Hypue XE-Y d1-47",-766.625,-556.71875,13248.78125
"Graea Hypue HD-C b16-9",-751.4375,-662.96875,13356.71875
"Graea Hypue LS-S d4-177",-773.25,-657.8125,13428.8125
"Graea Hypue ND-P c7-9",-722.78125,-623.875,13338.34375
"Graea Hypue SA-K c10-67",-935.59375,-573.25,13458.1875
"Graea Hypue FM-U d3-201",-930.3125,-663.3125,13359.65625
"Graea Hypue HX-S d4-111",-903.5,-572.6875,13481.96875
"Graea Hypue VV-J c10-52",-896.28125,-612.625,13475.03125
"Graea Hypue LS-S d4-6",-739.53125,-609.53125,13439.3125
"Graea Hypue DW-U d3-39",-773.65625,-442.6875,13370.53125
"Graea Hypue VP-L c9-50",-733.4375,-591.5625,13440.59375
"Graea Hypue HH-U d3-108",-878.15625,-690.96875,13382.59375
